,barbero,edited_transcription,path
338,1,"Bene, Buonasera.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/000.flac
339,1,"Questa sera ci aspetta un percorso come dire duretto, eh. Voi direte anche ieri sera non era uno scherzo, ma questa sera lo scoppio della Seconda Guerra Mondiale, non è una storia allegra.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/001.flac
340,1,le uniche note allegre le mette la partecipazione dell'Italia,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/002.flac
341,1,"Qualunque cosa uno possa pensare di Mussolini Galeazzo, Ciano eccetera. L'unica nota di Commedia in quelle settimane abbastanza drammatiche l'hanno messa loro come vedrete.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/003.flac
342,1,Dunque come è scoppiata la seconda guerra mondiale?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/004.flac
343,1,Beh è stato scritto che in realtà la Seconda Guerra Mondiale è scoppiata nel 1919 quando è stato firmato il Trattato di Versailles.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/005.flac
344,1,il Trattato di Versailles che ha messo fine alla prima guerra mondiale,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/006.flac
345,1,"È ammesso fine alla prima guerra mondiale creando un'infinità di insoddisfazioni e di frustrazioni. Beh voi vi ricordate che perfino l'Italia che pure ha avuto Trieste si è mangiata in Sud Tirolo, però non era contenta, anzi da noi si diceva la vittoria mutilata.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/007.flac
346,1,"Perfino l'Italia vincitrice è sprofondata, poi nella quasi nella guerra civile la dittatura come conseguenza di quella guerra finita male. Figuratevi paesi che hanno perso.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/008.flac
347,1,La Germania che ha perso è uscita dalla prima guerra mondiale dal Trattato di Versailles frustrata con la sensazione di aver subito un'ingiustizia.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/009.flac
348,1,Quale ingiustizia? Beh intanto la Germania aveva dovuto cedere dei territori a un nuovo paese il Trattato di Versailles ha creato tanti nuovi stati tra cui la Polonia.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/010.flac
349,1,E la Germania ha ceduto alla Polonia ha dovuto cedere alla Polonia un grosso pezzo di territorio abitato da tedeschi.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/011.flac
350,1,"E per di più. Si sono create delle situazioni ingestibili c'era una città oggi non importa più niente a nessuno e donski in Polonia è dai tempi di lecma Waze che non ne sentiamo più parlare, ma all'epoca invece se ne discute moltissimo Danzica un grande porto una città tedesca importante si trova sul confine tra la nuova Polonia e la Germania tutte e due la rivendicano i vincitori di Versailles decidono. Vabbè facciamo una cittadina libera.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/012.flac
351,1,indipendente né tedesca ne polacca,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/013.flac
352,1,"La città di Danzica è tutta abitata da tedeschi che vorrebbero stare con la Germania, ma non gli viene permesso.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/014.flac
353,1,"È in Germania comincia immediatamente un movimento di opinione un po' paragonabile a quello che succedeva prima della guerra in Italia, Trento Trieste, l'irredentismo i fratelli separati in Germania, si batte Danzica Danzica è tedesca Avanzi Deutsche Danzica tedesca e non ce l'hanno data è una vergogna bisognerà tornarci su un giorno.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/015.flac
354,1,Ma poi ci sono altri problemi che sono nati dalla fine dell'impero austro-ungarico.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/016.flac
355,1,L'impero austro-ungarico è stato sciolto sono nati tanti stati nuovi l'Austria l'Ungheria la Cecoslovacchia.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/017.flac
356,1,"Con tanti problemi l'Austria è piccola è tutta abitata da Tedeschi la maggioranza di loro avrebbero voluto Vabbè Visto che è finita. Come è finita entriamo a far parte della Germania, siamo tedeschi anche noi in Austria. Ma i vincitori non hanno voluto l'Austria deve essere indipendente.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/018.flac
357,1,"E poi la Cecoslovacchia è lo stato dei ciechi degli slovacchi, ma in quelle regioni al tempo dell'impero austriaco abitavano un sacco di tedeschi, cioè di cittadini austriaci di lingua tedesca, adesso si ritrovano cittadini cecoslovacchi.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/019.flac
358,1,Ma loro non si sentono cecos.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/020.flac
359,1,Quindi ci sono questo insieme di problemi creati da Versailles.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/021.flac
360,1,E che di per sé sono anche problemi comprensi.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/022.flac
361,1,Sono problemi di minoranze all'estero in gran parte.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/023.flac
362,1,"Io stasera dovrò parlare per un po' delle cause remote della Seconda Guerra Mondiale, io avrei voluto dirvi benissimo. Siamo al 10 agosto del 39 Succede questo lo faremo ma prima bisogna parlare un po' di queste cause remote perché sennò non capiamo niente e allora le cause remote sono Poi queste che vi ho detto una Germania che esce frustrata con una serie di rivendicazioni verso la Polonia per Danzica verso l'Austria perché gli austriaci sono tutti tedeschi e non si capisce perché non devono far parte della Germania verso la Cecoslovacchia per i tedeschi che vivono lì e si sentono discriminati.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/024.flac
363,1,Nel 1933 in Germania vincono le elezioni i nazisti e va al potere Hitler.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/025.flac
364,1,"E Hitler va al potere con un programma che comprende tante belle cose, ma la cosa che i tedeschi forse sentono di più, eh.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/026.flac
365,1,Dobbiamo rivedere il Trattato di Versailles. Dobbiamo rivedere l'Europa uscita da Versailles. È Un'Europa ingiusta è un trattato iniquo La Germania ha subito e non è giusto. Dobbiamo ritornarci su modificare i confini.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/027.flac
366,1,Ecco la storia di come è scoppiata la seconda guerra mondiale e in fondo è la storia di una doppia illusione.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/028.flac
367,1,Una è l'illusione delle grandi potenze democratiche l'Inghilterra la Francia.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/029.flac
368,1,L'illusione che si potessero anche dare delle soddisfazioni a Hitler. Perché in fondo a Hitler aveva ragione su certe cose l'illusione che si potesse dire. Va bene negoziamo troviamo un accordo da anziana. Ecco senza provocare grandi sconvolgimenti.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/030.flac
369,1,un'illusione come,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/031.flac
370,1,L'altra illusione e l'illusione di Hitler che invece sia possibile riprendersi tutto e anche qualcosa di più è trasformare di nuovo la Germania nella grande potenza d'Europa senza che nessuno si opponga sul serio.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/032.flac
371,1,L'illusione delle democrazie l'illusione della democrazia occidentali la Francia e l'Inghilterra.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/033.flac
372,1,"C'è un momento in cui il fatto che loro si illudono viene fuori proprio evidente. Ecco la nostra storia di stasera, alla fine ho deciso di cominciarla in questo giorno.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/034.flac
373,1,Il 19 novembre 1937 mancano meno di due anni Allo scoppio della Seconda Guerra Mondiale lo sappiamo noi Loro non lo sapevano.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/035.flac
374,1,Il 19 novembre del 37 il ministro degli Esteri inglese Lord Halifax va a Berlino?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/036.flac
375,1,incontra Hitler,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/037.flac
376,1,E a Berlino il ministro inglese Lord Halifax esprime simpatia per le rivendicazioni tedesche.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/038.flac
377,1,"Perché in Inghilterra c'è ormai una generazione che dice sì in fondo a versaille. Abbiamo esagerato alla Germania. Abbiamo imposto delle cose ingiuste, in fondo si può capire che i tedeschi chiedano delle revisioni Halifax dice a Hitler l'Inghilterra capisce le vostre rivendicazioni verso la Polonia verso l'Austria verso la Cecoslovacchia.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/039.flac
378,1,E col tempo sono anche possibili delle modifiche.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/040.flac
379,1,Dice Lord Halifax a Berlino purché in modo pacifico e senza provocare sconvolgimenti.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/041.flac
380,1,Lord Halifax dicevano anche un'altra cosa a Hit.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/042.flac
381,1,La Germania è il baluardo dell'Europa contro il bolscevismo?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/043.flac
382,1,"Perché non dobbiamo dimenticarci per capire come ragionano loro in quegli anni che c'è anche quest'altra cosa in Europa all'estero, c'è un convitato di pietra che si fa finta che non esista se ne parla il meno possibile l'Unione Sovietica.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/044.flac
383,1,"C'è l'Unione Sovietica Dove Nel 37. Ormai c'è Stalin al potere, noi sappiamo che Stalin ha messo nel cassetto la rivoluzione mondiale. Ma loro non lo sanno per loro l'Unione Sovietica per loro per i politici occidentali per loro l'Unione Sovietica, è ancora il paese e neanche dei comunisti dei bolscevichi.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/045.flac
384,1,"Dei rivoluzionari pericolosissimi è un paese da tenere alla larga, perciò la Germania di Harry Hitler come dicono i diplomatici inglesi nei loro.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/046.flac
385,1,Lo chiamano sempre così her hit.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/047.flac
386,1,La Germania di her Hitler è tutto sommato. Eh Col suo anticomunismo feroce con tutti quei campi di concentramento in cui ha sbattuto i comunisti tedeschi. Ecco tutto sommato è un paese utile.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/048.flac
387,1,E così in Inghilterra e così in Francia.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/049.flac
388,1,"In Francia dove diversamente dall'Inghilterra c'è un forte Partito Comunista, c'è un forte Partito Socialista, c'è un governo di sinistra il fronte Popolare oggi se lo siamo dimenticato, ma all'epoca. Il tronco più aveva creato che Land aveva creato enormi illusioni enormi paure in Francia e in Francia, c'è una classe dirigente industriale Generali il clero che di fronte a un governo comunista, ecco. Ma meglio i nazisti ma molto meglio meglio Hitler che Stalin è lo slogan delle classi dirigenti francesi in quel momento.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/050.flac
389,1,dunque,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/051.flac
390,1,Dunque Hitler percepisce che c'è un clima in cui si possono sperare delle cose si possono fare delle cose. Basta aspettare l'occasione.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/052.flac
391,1,Si è molto discusso se Hitler ha programmato tutto fin dall'inizio aveva i piani precisi fino arrivare a invadere la Polonia.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/053.flac
392,1,"Sapete Woody Allen quando sento Wagner? Non so perché mi viene subito voglia di invadere la Polonia, ecco. Ma l'invasione della Polonia è soltanto l'ultimo atto si è molto discusso Hitler aveva già deciso tutto fin dall'inizio, forse no negli anni sessanta è uscito un libro famoso di uno storico inglese Alan Taylor, il quale dice? Ma in fondo Hitler criminale com'era però in politica estera voleva delle cose normali. Tutti volevano che i loro paese fosse grande potente. Anche Hitler lo voleva e aspettava le occasioni buone annusando l'aria l'aria tirava buona.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/054.flac
393,1,aspettare le occasioni,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/055.flac
394,1,"È anche crearle, però le occasioni Tyler non lo sapeva tanto i documenti venuti fuori, dopo lo fanno vedere Hitler le ha create le occasioni comincia con l'Austria, l'Austria è un paese tedesco.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/056.flac
395,1,Eh quindi in Austria c'è un partito nazista?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/057.flac
396,1,Che vorrebbe l'annessione alla Germania e che prende ordini da Hitler.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/058.flac
397,1,Hitler a un certo punto dà il via libera ai nazisti in Austria creare agitazione attentati terrorismo disordine.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/059.flac
398,1,assassini i politici,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/060.flac
399,1,Finalmente a un certo momento è il marzo del 38.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/061.flac
400,1,"Son passati quattro mesi dalla visita di lord Halifax a Berlino, quando ha detto a either be in fondo si può capire le vostre ragioni passano quattro mesi a Vienna. Il Partito nazista austriaco fa il colpo di stato.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/062.flac
401,1,È in vita le truppe tedesche a entrare in Austria per garantire la sicurezza il 12 marzo del 38 le truppe tedesche entrano in Austria.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/063.flac
402,1,Sidi e lance come è stato chiamato l'annessione?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/064.flac
403,1,"Sì, si dice che L'esercito tedesco a quella data era così impreparato alla guerra che il 70% dei veicoli militari tedeschi che entrano in Austria si rompono prima di entrare a Vienna.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/065.flac
404,1,"Però all'estero nessuno reagisce in Austria, c'è l'entusiasmo Popolare.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/066.flac
405,1,Si fa un plebiscito che approva al 99% l'annessione alla Germania nazista.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/067.flac
